lila_dataset_name,lila_category_name,wi_guid,wi_taxon_name,wi_common,count
Snapshot Enonkishu,hartebeest,a6c4ef9a-d23f-49ca-97c6-4f859df0066e,alcelaphus buselaphus,Hartebeest,14
Snapshot Enonkishu,lionmale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,3
Snapshot Enonkishu,jackalblackbacked,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,13
Snapshot Enonkishu,haresavannah,d07fdf54-b3e5-46da-93a7-65fa5dda1055,lepus victoriae,African Savanna Hare,13
Snapshot Enonkishu,oribi,e9fd5b93-7210-40db-9655-ad10ecf40cfb,ourebia ourebi,Oribi,4
Snapshot Enonkishu,rhinoceros,da1c91cc-61eb-4afb-962c-590995ca9beb,rhinocerotidae,Rhinoceros Family,3
Snapshot Enonkishu,topi,3f197683-19cb-46ed-af19-362c4bcc0bfd,damaliscus lunatus,Topi,69
Snapshot Enonkishu,foxbateared,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,3
Snapshot Enonkishu,cheetah,5a9b1344-2dd5-4162-9d85-77ee4648ad9c,acinonyx jubatus,Cheetah,1
Snapshot Camdeboo,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,13363
Snapshot Camdeboo,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,324
Snapshot Camdeboo,hartebeestred,a6c4ef9a-d23f-49ca-97c6-4f859df0066e,alcelaphus buselaphus,Hartebeest,1146
Snapshot Camdeboo,monkeyvervet,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,chlorocebus pygerythrus,Vervet Monkey,1487
Snapshot Camdeboo,wildebeestblack,e79a4440-5f61-4e45-a297-8f4a1b251b02,connochaetes gnou,Black Wildebeest,320
Snapshot Camdeboo,ostrich,e2cbac0d-b4aa-4875-adc2-b1276c9276d3,struthio camelus,Common Ostrich,2004
Snapshot Camdeboo,harescrub,2a454390-09b9-45dc-b747-00657e92cf8c,lepus saxatilis,Scrub Hare,46
Snapshot Camdeboo,jackalblackbacked,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,253
Snapshot Camdeboo,springbok,15d23ca7-886e-4336-ae87-e364c0f50d3a,antidorcas marsupialis,Springbok,2034
Snapshot Camdeboo,buffalo,9732cefb-6a08-49f6-b61e-b9a9054368c4,syncerus caffer,African Buffalo,11
Snapshot Camdeboo,kudu,d2e4f2d3-7182-48d1-a866-535904fe7692,tragelaphus strepsiceros,Greater Kudu,3503
Snapshot Camdeboo,genetcommonsmallspotted,9e251a37-cef9-4bf9-b876-2ca1279dc613,genetta,Genetta Species,13
Snapshot Camdeboo,birdother,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,435
Snapshot Camdeboo,eland,6ffe2064-cabd-4fcb-8c1b-f168bf381aab,tragelaphus oryx,Common Eland,848
Snapshot Camdeboo,blesbok,da6a6c59-245d-4560-9724-3b36c074951d,damaliscus pygargus,Blesbok,1156
Snapshot Camdeboo,reedbuckmountain,b530f01c-f560-48f8-9770-d7f277ebff9b,redunca fulvorufula,Mountain Reedbuck,143
Snapshot Camdeboo,porcupine,3e764b23-9c39-4172-a386-09ecf92dffc5,hystrix africaeaustralis,Cape Porcupine,49
Snapshot Camdeboo,zebramountain,e178c377-987c-4c7d-ac56-6adcea8d75e1,equus zebra,Mountain Zebra,1017
Snapshot Camdeboo,gemsbokoryx,6038ccfc-94bd-4f04-9ec8-77a4f1fb78fe,oryx gazella,Gemsbok,890
Snapshot Camdeboo,aardvarkantbear,7a5a9437-883c-4a5b-b7f9-1d90ec457f46,orycteropus afer,Aardvark,8
Snapshot Camdeboo,steenbok,c582e165-1d76-4520-bea6-f2c516fbb0a2,raphicerus campestris,Steenbok,80
Snapshot Camdeboo,craneblue,90da5343-aede-43b0-a768-d4bb3e10616b,anthropoides paradiseus,Blue Crane,9
Snapshot Camdeboo,baboon,c58da361-68da-477b-b5e9-da668d18ec7b,papio,Baboon Species,175
Snapshot Camdeboo,foxbateared,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,67
Snapshot Camdeboo,duikercommongrey,4d29815c-2b61-4595-a520-2441af567d64,sylvicapra grimmia,Common Duiker,875
Snapshot Camdeboo,domesticanimal,1f689929-883d-4dae-958c-3d57ab5b6c16,animal,Animal,184
Snapshot Camdeboo,meerkatsuricate,8ff5f9db-dbd5-4ad3-a834-22ade546c36b,suricata suricatta,Meerkat,42
Snapshot Camdeboo,klipspringer,95a14da6-e52a-4b7c-ad5f-eebca60a0e30,oreotragus oreotragus,Klipspringer,26
Snapshot Camdeboo,tortoise,5ba8987f-b1fa-45f9-b64a-8ed826f0abc4,testudinidae,Tortoise Family,12
Snapshot Camdeboo,rhebokgrey,0847ba9c-84d1-457d-91c7-13c2b28c03cb,pelea capreolus,Grey Rhebok,31
Snapshot Camdeboo,caracal,2e0df4cb-9598-4ef4-bfdf-e0bb36923e39,caracal caracal,Caracal,28
Snapshot Camdeboo,bushpig,6130285b-ff22-4602-b7e8-ef92e3a527da,potamochoerus larvatus,Bushpig,9
Snapshot Camdeboo,bustardkori,38296099-8b9b-4f18-9615-6d589384b04d,ardeotis kori,Kori Bustard,21
Snapshot Camdeboo,reptilesamphibians,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,3
Snapshot Camdeboo,mongooseyellow,0d32fbce-678b-4de7-94d6-224f16426448,cynictis penicillata,Yellow Mongoose,21
Snapshot Camdeboo,harespring,56687d14-5a22-4e2e-b23e-feb82a68f59a,pedetes capensis,Spring Hare,9
Snapshot Camdeboo,zorillastripedpolecat,dff1abeb-acb4-4ea0-909b-9b4895f7d88d,ictonyx striatus,Zorilla,4
Snapshot Camdeboo,birdofprey,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,10
Snapshot Camdeboo,fallowdeer,75e7ac24-a298-4a2f-bc12-9a153b08b7e6,dama dama,Common Fallow Deer,4
Snapshot Camdeboo,fire,2226183c-ab7c-4c33-b4b4-eb4a2d17b2d1,fire,Fire,3
Snapshot Camdeboo,secretarybird,62e231a7-567c-4264-a621-4f690ba783a6,sagittarius serpentarius,Secretarybird,3
Snapshot Camdeboo,mongooseegyptianlargegrey,341cda2b-34df-4391-a61e-ba063bbe2f9a,herpestes ichneumon,Egyptian Mongoose,15
Snapshot Camdeboo,aardwolf,fa0d7796-5b11-450d-b15c-d49fdfe89d0e,proteles cristata,Aardwolf,36
Snapshot Mountain Zebra,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,67115
Snapshot Mountain Zebra,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,536
Snapshot Mountain Zebra,zebramountain,e178c377-987c-4c7d-ac56-6adcea8d75e1,equus zebra,Mountain Zebra,1895
Snapshot Mountain Zebra,ostrich,e2cbac0d-b4aa-4875-adc2-b1276c9276d3,struthio camelus,Common Ostrich,76
Snapshot Mountain Zebra,zebraburchells,dd39bbd5-077c-482e-9d33-bd176116c870,equus quagga,Plains Zebra,22
Snapshot Mountain Zebra,jackalblackbacked,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,282
Snapshot Mountain Zebra,baboon,c58da361-68da-477b-b5e9-da668d18ec7b,papio,Baboon Species,302
Snapshot Mountain Zebra,birdother,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,249
Snapshot Mountain Zebra,springbok,15d23ca7-886e-4336-ae87-e364c0f50d3a,antidorcas marsupialis,Springbok,452
Snapshot Mountain Zebra,hartebeestred,a6c4ef9a-d23f-49ca-97c6-4f859df0066e,alcelaphus buselaphus,Hartebeest,342
Snapshot Mountain Zebra,monkeyvervet,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,chlorocebus pygerythrus,Vervet Monkey,257
Snapshot Mountain Zebra,lionfemale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,20
Snapshot Mountain Zebra,eland,6ffe2064-cabd-4fcb-8c1b-f168bf381aab,tragelaphus oryx,Common Eland,165
Snapshot Mountain Zebra,hare,9a5d6ef5-887d-4060-8ef8-b7e54a7303de,lepus,Lepus Species,42
Snapshot Mountain Zebra,rabbitredrock,fc9bcf48-83b9-48db-8646-063440d6427b,pronolagus randensis,Jameson's Red Rock Hare,1
Snapshot Mountain Zebra,lionmale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,29
Snapshot Mountain Zebra,porcupine,3e764b23-9c39-4172-a386-09ecf92dffc5,hystrix africaeaustralis,Cape Porcupine,68
Snapshot Mountain Zebra,kudu,d2e4f2d3-7182-48d1-a866-535904fe7692,tragelaphus strepsiceros,Greater Kudu,545
Snapshot Mountain Zebra,buffalo,9732cefb-6a08-49f6-b61e-b9a9054368c4,syncerus caffer,African Buffalo,195
Snapshot Mountain Zebra,gemsbokoryx,6038ccfc-94bd-4f04-9ec8-77a4f1fb78fe,oryx gazella,Gemsbok,83
Snapshot Mountain Zebra,wildebeestblack,e79a4440-5f61-4e45-a297-8f4a1b251b02,connochaetes gnou,Black Wildebeest,355
Snapshot Mountain Zebra,domesticanimal,1f689929-883d-4dae-958c-3d57ab5b6c16,animal,Animal,18
Snapshot Mountain Zebra,hyenabrown,044f1882-218f-47d6-ae20-4dcb3005bb87,parahyaena brunnea,Brown Hyaena,24
Snapshot Mountain Zebra,tortoise,5ba8987f-b1fa-45f9-b64a-8ed826f0abc4,testudinidae,Tortoise Family,3
Snapshot Mountain Zebra,blesbok,da6a6c59-245d-4560-9724-3b36c074951d,damaliscus pygargus,Blesbok,13
Snapshot Mountain Zebra,secretarybird,62e231a7-567c-4264-a621-4f690ba783a6,sagittarius serpentarius,Secretarybird,4
Snapshot Mountain Zebra,cheetah,5a9b1344-2dd5-4162-9d85-77ee4648ad9c,acinonyx jubatus,Cheetah,3
Snapshot Mountain Zebra,genetcommonsmallspotted,9e251a37-cef9-4bf9-b876-2ca1279dc613,genetta,Genetta Species,11
Snapshot Mountain Zebra,rodent,90d950db-2106-4bd9-a4c1-777604c3eada,rodentia,Rodent,3
Snapshot Mountain Zebra,birdsofprey,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,5
Snapshot Mountain Zebra,rabbitriverine,584d7898-020d-4fca-ae51-42c0760c9e0f,bunolagus monticularis,Riverine Rabbit,7
Snapshot Mountain Zebra,bushbuck,1ae5230b-5168-4491-ad4e-19583eb21b52,tragelaphus scriptus,Bushbuck,20
Snapshot Mountain Zebra,groundsquirrel,b9d71614-e824-48df-93bd-162af5675912,xerus,Xerus Species,3
Snapshot Mountain Zebra,fire,2226183c-ab7c-4c33-b4b4-eb4a2d17b2d1,fire,Fire,7
Snapshot Mountain Zebra,rhebokgrey,0847ba9c-84d1-457d-91c7-13c2b28c03cb,pelea capreolus,Grey Rhebok,49
Snapshot Mountain Zebra,duiker,3e34492e-b6d2-4db9-925d-301beb639cad,cephalophus,Cephalophus Species,58
Snapshot Mountain Zebra,rhinoceroswhite,d59da409-557c-46ad-9373-390ee218142f,ceratotherium simum,White Rhinoceros,25
Snapshot Mountain Zebra,rhinocerosblack,fa3a7f4a-912a-4ff9-b82c-95b27f3d39fb,diceros bicornis,Black Rhinoceros,50
Snapshot Mountain Zebra,aardwolf,fa0d7796-5b11-450d-b15c-d49fdfe89d0e,proteles cristata,Aardwolf,37
Snapshot Mountain Zebra,fallowdeer,75e7ac24-a298-4a2f-bc12-9a153b08b7e6,dama dama,Common Fallow Deer,25
Snapshot Mountain Zebra,reedbuckmountain,b530f01c-f560-48f8-9770-d7f277ebff9b,redunca fulvorufula,Mountain Reedbuck,41
Snapshot Mountain Zebra,foxbateared,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,36
Snapshot Mountain Zebra,warthog,ccd7d6d7-8eb2-4fdb-a6d6-f1970847e449,phacochoerus africanus,Common Warthog,68
Snapshot Mountain Zebra,bushpig,6130285b-ff22-4602-b7e8-ef92e3a527da,potamochoerus larvatus,Bushpig,11
Snapshot Mountain Zebra,foxcape,8f617e2b-cd4b-46ec-8a87-aad0ef6978b6,vulpes chama,Cape Fox,1
Snapshot Mountain Zebra,steenbok,c582e165-1d76-4520-bea6-f2c516fbb0a2,raphicerus campestris,Steenbok,21
Snapshot Mountain Zebra,aardvarkantbear,7a5a9437-883c-4a5b-b7f9-1d90ec457f46,orycteropus afer,Aardvark,8
Snapshot Mountain Zebra,caracal,2e0df4cb-9598-4ef4-bfdf-e0bb36923e39,caracal caracal,Caracal,2
Snapshot Mountain Zebra,reptilesamphibians,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,1
Snapshot Mountain Zebra,klipspringer,95a14da6-e52a-4b7c-ad5f-eebca60a0e30,oreotragus oreotragus,Klipspringer,2
Snapshot Mountain Zebra,craneblue,90da5343-aede-43b0-a768-d4bb3e10616b,anthropoides paradiseus,Blue Crane,7
Snapshot Mountain Zebra,mongooseyellow,0d32fbce-678b-4de7-94d6-224f16426448,cynictis penicillata,Yellow Mongoose,2
Snapshot Mountain Zebra,leopard,aa73e0ac-973d-461d-914a-d2fa6e4b98a4,panthera pardus,Leopard,1
Snapshot Mountain Zebra,bustardludwigs,46a07632-6c99-40b5-ad5d-9af1982a0991,neotis ludwigii,Ludwig's Bustard,9
Snapshot Kruger,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,6532
Snapshot Kruger,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,532
Snapshot Kruger,civet,de7c35cc-387c-486d-bcf6-36b9feddcff7,viverridae,Civet Genet Family,16
Snapshot Kruger,zebraburchells,dd39bbd5-077c-482e-9d33-bd176116c870,equus quagga,Plains Zebra,210
Snapshot Kruger,warthog,ccd7d6d7-8eb2-4fdb-a6d6-f1970847e449,phacochoerus africanus,Common Warthog,132
Snapshot Kruger,buffalo,9732cefb-6a08-49f6-b61e-b9a9054368c4,syncerus caffer,African Buffalo,252
Snapshot Kruger,kudu,d2e4f2d3-7182-48d1-a866-535904fe7692,tragelaphus strepsiceros,Greater Kudu,133
Snapshot Kruger,jackalsidestriped,6209ed45-5ed5-46b7-9e9f-991ea0965692,canis adustus,Side-striped Jackal,8
Snapshot Kruger,birdother,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,78
Snapshot Kruger,baboon,c58da361-68da-477b-b5e9-da668d18ec7b,papio,Baboon Species,114
Snapshot Kruger,elephant,55631055-3e0e-4b7a-9612-dedebe9f78b0,loxodonta africana,African Elephant,470
Snapshot Kruger,waterbuck,b0f1b993-d62c-4b55-b833-5e575a15df05,kobus ellipsiprymnus,Waterbuck,123
Snapshot Kruger,hyenaspotted,dce8d520-a3f6-4ed7-a434-bfe98f81a03d,crocuta crocuta,Spotted Hyaena,104
Snapshot Kruger,giraffe,2dca052b-dff5-4cc9-8072-1282c5713286,giraffa camelopardalis,Giraffe,166
Snapshot Kruger,impala,c134e0ab-cf96-45ec-bae6-60b94995f71b,aepyceros melampus,Impala,1379
Snapshot Kruger,hippopotamus,7631afd3-ab8e-4e88-9243-2c21386595eb,hippopotamus amphibius,Hippopotamus,53
Snapshot Kruger,wildebeestblue,09fbf931-bbf0-4959-9df6-1082db578281,connochaetes taurinus,Common Wildebeest,37
Snapshot Kruger,harespring,56687d14-5a22-4e2e-b23e-feb82a68f59a,pedetes capensis,Spring Hare,8
Snapshot Kruger,hare,9a5d6ef5-887d-4060-8ef8-b7e54a7303de,lepus,Lepus Species,53
Snapshot Kruger,porcupine,3e764b23-9c39-4172-a386-09ecf92dffc5,hystrix africaeaustralis,Cape Porcupine,9
Snapshot Kruger,dikdik,0d859923-9aae-4510-bfe0-1c066996f5ed,madoqua,Dik-Dik Species,27
Snapshot Kruger,lionfemale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,10
Snapshot Kruger,steenbok,c582e165-1d76-4520-bea6-f2c516fbb0a2,raphicerus campestris,Steenbok,74
Snapshot Kruger,leopard,aa73e0ac-973d-461d-914a-d2fa6e4b98a4,panthera pardus,Leopard,12
Snapshot Kruger,foxbateared,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,1
Snapshot Kruger,oribi,e9fd5b93-7210-40db-9655-ad10ecf40cfb,ourebia ourebi,Oribi,1
Snapshot Kruger,rabbitredrock,fc9bcf48-83b9-48db-8646-063440d6427b,pronolagus randensis,Jameson's Red Rock Hare,7
Snapshot Kruger,caracal,2e0df4cb-9598-4ef4-bfdf-e0bb36923e39,caracal caracal,Caracal,2
Snapshot Kruger,jackalblackbacked,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,7
Snapshot Kruger,aardvarkantbear,7a5a9437-883c-4a5b-b7f9-1d90ec457f46,orycteropus afer,Aardvark,2
Snapshot Kruger,wilddog,979cb74b-38b3-4d88-b828-c6091e64564a,lycaon pictus,African Wild Dog,9
Snapshot Kruger,wildcat,d620e25c-eed1-40f1-8101-6d3b33f3a723,felis silvestris lybica,African Wild Cat,1
Snapshot Kruger,nyala,7bfdcb3a-386b-4e47-9780-3fea47fa4e6e,tragelaphus angasii,Nyala,30
Snapshot Kruger,duikercommongrey,4d29815c-2b61-4595-a520-2441af567d64,sylvicapra grimmia,Common Duiker,21
Snapshot Kruger,rhinoceros,da1c91cc-61eb-4afb-962c-590995ca9beb,rhinocerotidae,Rhinoceros Family,1
Snapshot Kruger,duikerrednatal,f525d1c5-9fcf-43c6-82d9-eb7a8a39d611,cephalophus natalensis,Natal Red Duiker,2
Snapshot Kruger,genetcommonsmallspotted,9e251a37-cef9-4bf9-b876-2ca1279dc613,genetta,Genetta Species,3
Snapshot Kruger,serval,573c85b2-4dac-406f-bcd2-ab2448fd234c,leptailurus serval,Serval,3
Snapshot Kruger,birdsofprey,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,4
Snapshot Kruger,klipspringer,95a14da6-e52a-4b7c-ad5f-eebca60a0e30,oreotragus oreotragus,Klipspringer,1
Snapshot Kruger,roan,0c81e77b-f701-4a89-841d-77a63dd78a30,hippotragus equinus,Roan Antelope,1
Snapshot Kruger,monkeyvervet,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,chlorocebus pygerythrus,Vervet Monkey,3
Snapshot Kruger,cheetah,5a9b1344-2dd5-4162-9d85-77ee4648ad9c,acinonyx jubatus,Cheetah,1
Snapshot Kruger,crocodile,a5fc7382-e913-48c8-bcc2-e4b78ec44209,crocodylus niloticus,Crocodile,1
Snapshot Kruger,aardwolf,fa0d7796-5b11-450d-b15c-d49fdfe89d0e,proteles cristata,Aardwolf,1
Snapshot Kruger,reedbuck,34078f5f-1006-4a79-a62d-e5f0477abb53,redunca,Reedbuck Species,3
SWG Camera Traps,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,264755
SWG Camera Traps,ignore,c47b0c62-3d30-493f-8196-d362cf119cbf,setup_pickup,Setup_Pickup,177546
SWG Camera Traps,blurred,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,184620
SWG Camera Traps,crab_eating_mongoose,18188307-3bda-4990-84eb-893863202d22,herpestes urva,Crab-eating Mongoose,17305
SWG Camera Traps,ferret_badger,a6bdb282-2d0c-4f63-866b-e60ffa410d19,melogale,Ferret Badger Species,41274
SWG Camera Traps,large_antlered_muntjac,f4d0d1cd-61f8-4f08-ab8e-e2edc1672231,muntiacus vuquangensis,Large-antlered Muntjac,119774
SWG Camera Traps,stump_tailed_macaque,225c3eb1-eb87-4e93-bfaf-bbcb5ea1585c,macaca arctoides,Stump-tailed Macaque,73543
SWG Camera Traps,unidentified_macaque,bc0178de-d331-4a6e-84d7-f6e8d55b966d,macaca,Macaque Species,1508
SWG Camera Traps,unidentified_muntjac,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,muntiacus,Muntjac Species,9604
SWG Camera Traps,unidentified_small_mammal,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,Mammal,30376
SWG Camera Traps,unidentified_squirrel,88a54afe-71de-4833-b420-86630f9dfd86,sciurus,Sciurus Species,8713
SWG Camera Traps,eurasian_wild_pig,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,sus scrofa,Wild Boar,234736
SWG Camera Traps,problem,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,288579
SWG Camera Traps,common_palm_civet,20e0c8d9-c445-44b5-87fc-d5bb9724e874,paradoxurus hermaphroditus,Common Palm Civet,14589
SWG Camera Traps,silver_pheasant,97efc2f7-1480-44a8-bade-936e91789e98,lophura nycthemera,Silver Pheasant,16134
SWG Camera Traps,unidentified_palm_civet,de7c35cc-387c-486d-bcf6-36b9feddcff7,viverridae,Civet Genet Family,769
SWG Camera Traps,insect,9fb844bd-26d1-49f1-a829-0025a48d3bdb,insecta,Insect,6818
SWG Camera Traps,masked_palm_civet,05a177f4-8da4-400f-ad72-0a8437a1eea6,paguma larvata,Masked Palm Civet,13022
SWG Camera Traps,pig_tailed_macaque,264e0846-be86-495b-8c64-30da2118694c,macaca nemestrina,Southern Pig-tailed Macaque,42546
SWG Camera Traps,red_cheeked_squirrel,ac068717-6079-4aec-a5ab-99e8d14da40b,dremomys rufigenis,Red-cheeked Squirrel,40373
SWG Camera Traps,roosevelts_muntjac_group,a79a7c4d-1636-456a-867b-76f838017898,muntiacus rooseveltorum,Roosevelts' Muntjac,60093
SWG Camera Traps,sambar,96d478d5-30c4-4857-81de-9ac46d132800,rusa unicolor,Sambar,74459
SWG Camera Traps,spotted_linsang,4b8f339f-7d23-470a-b490-29c7fc9f7f95,prionodon pardicolor,Spotted Linsang,3569
SWG Camera Traps,unidentified_animal,1f689929-883d-4dae-958c-3d57ab5b6c16,animal,Animal,13288
SWG Camera Traps,unidentified_bird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,40782
SWG Camera Traps,unidentified_partridge,4eae4c62-e867-465a-a1f3-536791efa6c4,phasianidae,Phasianidae Family,11132
SWG Camera Traps,unidentified_ungulates,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,2262
SWG Camera Traps,unidentified_murid,e7503287-468c-45af-a1bd-a17821bb62f2,muridae,Woodrat or Rat or Mouse Species,98858
SWG Camera Traps,red_junglefowl,89851bea-765b-431a-bb03-6f821931ebdc,gallus gallus,Red Junglefowl,6649
SWG Camera Traps,blue_pitta,1e62cb8c-cd40-40ee-9d9d-ca91a80e104a,hydrornis cyaneus,Blue Pitta,107
SWG Camera Traps,pallass_squirrel,8de05af8-ee42-4603-ae80-d0d4da880182,callosciurus erythraeus,Pallas's Squirrel,5832
SWG Camera Traps,yellow_throated_marten,8d7dc39f-0fea-42fd-bc07-e95fde4bab06,martes flavigula,Yellow-throated Marten,16375
SWG Camera Traps,grey_peacock_pheasant,93f21742-bd18-478d-9ecc-e135101f89c8,polyplectron bicalcaratum,Grey Peacock-Pheasant,7798
SWG Camera Traps,white_crowned_forktail,38dc2acd-9658-4532-a4d3-d3bbed05947c,enicurus leschenaulti,White-crowned Forktail,144
SWG Camera Traps,emerald_dove,e6e39b90-f11c-415b-a01e-5beb550de1bb,chalcophaps indica,Common Emerald Dove,268
SWG Camera Traps,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,3808
SWG Camera Traps,unidentified_pitta,9619e395-2b9c-4531-b9ac-aa338e079689,pitta,Pitta Species,171
SWG Camera Traps,laughingthrush,d31370e6-ad8c-4682-9379-d074d5a148f5,leiotrichidae,Leiotrichidae Family,9
SWG Camera Traps,asiatic_brush_tailed_porcupine,60d52271-6958-4cc9-be30-57c83d1dc79b,atherurus macrourus,Asiatic Brush-tailed Porcupine,13227
SWG Camera Traps,large_indian_civet,3c5ca701-7ce1-481b-acf4-c1ae4f78a781,viverra zibetha,Large Indian Civet,1357
SWG Camera Traps,unidentified_otter,80d82668-81f1-4ffe-96a5-2325ce78ecf1,mustelidae,Weasel Family,112
SWG Camera Traps,unidentified_owl,35141382-0130-4e4d-b4ed-d7196b43eee1,strigiformes,Owl,32
SWG Camera Traps,white-winged_magpie,c21f9525-5189-49bd-b5c5-a6997fdb1e17,urocissa whiteheadi,Hainan magpie,24
SWG Camera Traps,japanese_thrush,b9d69b11-b471-42ab-b04f-94137608b9df,turdus cardis,Japanese Thrush,85
SWG Camera Traps,orange_headed_thrush,b1e4f65f-55d7-4074-af7d-561adb1e5524,geokichla citrina,Orange-headed Thrush,310
SWG Camera Traps,scaly_thrush,90c08738-55d1-40d1-824c-bb2d3b973259,zoothera dauma,Scaly Thrush,735
SWG Camera Traps,unidentified_mammal,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,Mammal,4347
SWG Camera Traps,gray_laughingthrush,93892406-d535-4ee0-b725-93b5d83ecb6d,garrulax maesi,Grey Laughingthrush,12
SWG Camera Traps,eurasian_woodcock,b77d7237-243a-490e-b547-90e52983c23a,scolopax rusticola,Eurasian Woodcock,27
SWG Camera Traps,red_collared_woodpecker,6cd3d89b-83db-4627-b837-ee65c61a010f,picus rabieri,Red-collared Woodpecker,18
SWG Camera Traps,blue_whistling_thrush,65508ff3-d53d-4341-aeb9-0ac3b72011da,myophonus caeruleus,Blue Whistling-thrush,2903
SWG Camera Traps,large_scimitar_babbler,0dfcde34-ab07-4f03-9ad1-682adc4326fc,erythrogenys hypoleucos,Large Scimitar-babbler,25
SWG Camera Traps,rufous_cheeked_laughingthrush,e6b80285-96aa-4593-a2e7-04a846d3740f,garrulax castanotis,Rufous-cheeked Laughingthrush,479
SWG Camera Traps,chinese_serow,38262151-d1fc-478f-a040-ed429e397fbe,capricornis sumatraensis,Sumatran Serow,19920
SWG Camera Traps,gibbon,c49c176b-f391-4832-814b-7a01769cedc7,hylobatidae,Hylobatidae Family,9
SWG Camera Traps,red_shanked_douc,29a70d0e-db16-4320-bd88-b8b621316305,pygathrix nemaeus,Red-shanked Douc Langur,1229
SWG Camera Traps,annamite_striped_rabbit,b4c4fc9c-71d0-4e3e-84b0-f02c29fe4374,nesolagus timminsi,Annamite Striped Rabbit,4943
SWG Camera Traps,blue_fronted_robin,7718f679-eb65-4be5-8245-a5b26b588164,cinclidium frontale,Blue-fronted Robin,21
SWG Camera Traps,orange_breasted_trogon,ff98fb26-50e2-4e24-bbd4-427914ac7d1a,harpactes oreskios,Orange-breasted Trogon,6
SWG Camera Traps,chevrotain,a2a3dfd8-e595-4c40-bb94-d84972533358,moschiola meminna,White-spotted Chevrotain,3918
SWG Camera Traps,unidentified_pheasant,4eae4c62-e867-465a-a1f3-536791efa6c4,phasianidae,Phasianidae Family,75
SWG Camera Traps,bar_bellied_pitta,4ee5341f-9df0-4187-b134-8ecf24fcbdb3,hydrornis elliotii,Bar-bellied Pitta,44
SWG Camera Traps,domestic_dog,3d80f1d6-b1df-4966-9ff4-94053c7a902a,canis familiaris,Domestic Dog,743
SWG Camera Traps,malayan_porcupine,e8490543-5bea-46a7-a326-a02142d2e6e1,hystrix brachyura,Malayan Porcupine,7864
SWG Camera Traps,assam_or_rhesus_macaque,bc0178de-d331-4a6e-84d7-f6e8d55b966d,macaca,Macaque Species,12222
SWG Camera Traps,unidentified_bat,a45906ce-5938-433a-bc82-4d0e60d2ebab,chiroptera,Bat,317
SWG Camera Traps,indochinese_green_magpie,d12f88ab-d7ce-4740-b111-5af70c352b63,cissa hypoleuca,Indochinese Green Magpie,3
SWG Camera Traps,common_green_magpie,64972a54-90a8-49b0-9892-1f658c650029,cissa chinensis,Common Green Magpie,1
