dataset_name,query,taxonomy_level,scientific_name,common_name,taxonomy_string,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
Snapshot Kruger,hippopotamus,species,hippopotamus amphibius,hippopotamus,"[(42149, 'species', 'hippopotamus amphibius', ['hippopotamus']), (42147, 'genus', 'hippopotamus', []), (42146, 'family', 'hippopotamidae', ['hippopotamuses']), (1317252, 'infraorder', 'ancodonta', []), (925158, 'suborder', 'whippomorpha', ['cetaceans and hippopotamuses']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,whippomorpha,ancodonta,,hippopotamidae,,,hippopotamus,hippopotamus amphibius,,
Snapshot Kruger,human,species,homo sapiens,human,"[(43584, 'species', 'homo sapiens', ['human']), (43583, 'genus', 'homo', ['ancestral and modern humans']), (846252, 'subfamily', 'homininae', []), (43575, 'family', 'hominidae', ['great apes']), (1036675, 'superfamily', 'hominoidea', ['apes']), (936369, 'parvorder', 'catarrhini', ['apes and old world monkeys']), (936377, 'infraorder', 'simiiformes', ['monkeys and apes']), (786045, 'suborder', 'haplorhini', ['monkeys, apes, and tarsiers']), (43367, 'order', 'primates', ['primates']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,primates,haplorhini,simiiformes,hominoidea,hominidae,homininae,,homo,homo sapiens,,
Snapshot Kruger,hyenaspotted,species,crocuta crocuta,spotted hyena,"[(41886, 'species', 'crocuta crocuta', ['spotted hyena']), (41885, 'genus', 'crocuta', []), (846226, 'subfamily', 'hyaeninae', ['bone-cracking hyenas']), (41884, 'family', 'hyaenidae', ['hyenas']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,hyaenidae,hyaeninae,,crocuta,crocuta crocuta,,
Snapshot Kruger,impala,species,aepyceros melampus,impala,"[(42278, 'species', 'aepyceros melampus', ['impala']), (42277, 'genus', 'aepyceros', []), (846298, 'tribe', 'aepycerotini', ['impalas']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,aepycerotini,aepyceros,aepyceros melampus,,
Snapshot Kruger,jackalblackbacked,species,lupulella mesomelas,black-backed jackal,"[(1210966, 'species', 'lupulella mesomelas', ['black-backed jackal']), (1210963, 'genus', 'lupulella', ['african jackals']), (42043, 'family', 'canidae', ['canids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,
Snapshot Kruger,jackalsidestriped,species,lupulella adusta,side-striped jackal,"[(1210965, 'species', 'lupulella adusta', ['side-striped jackal']), (1210963, 'genus', 'lupulella', ['african jackals']), (42043, 'family', 'canidae', ['canids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella adusta,,
Snapshot Kruger,klipspringer,species,oreotragus oreotragus,klipspringer,"[(42384, 'species', 'oreotragus oreotragus', ['klipspringer']), (42383, 'genus', 'oreotragus', ['klipspringers']), (846381, 'tribe', 'oreotragini', ['klipspringers']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,oreotragini,oreotragus,oreotragus oreotragus,,
Snapshot Kruger,kudu,species,tragelaphus strepsiceros,greater kudu,"[(42339, 'species', 'tragelaphus strepsiceros', ['greater kudu']), (42337, 'genus', 'tragelaphus', ['spiral-horned antelopes']), (846305, 'tribe', 'tragelaphini', ['spiral-horned antelopes']), (568826, 'subfamily', 'bovinae', ['bovines']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,tragelaphini,tragelaphus,tragelaphus strepsiceros,,
Snapshot Kruger,leopard,species,panthera pardus,leopard,"[(41963, 'species', 'panthera pardus', ['leopard']), (41962, 'genus', 'panthera', ['roaring cats']), (846273, 'subfamily', 'pantherinae', ['big cats']), (41944, 'family', 'felidae', ['felids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,
Snapshot Kruger,lionfemale,species,panthera leo,female lion,"[(41964, 'species', 'panthera leo', ['lion']), (41962, 'genus', 'panthera', ['roaring cats']), (846273, 'subfamily', 'pantherinae', ['big cats']), (41944, 'family', 'felidae', ['felids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera leo,,
Snapshot Kruger,monkeyvervet,species,chlorocebus pygerythrus,vervet monkey,"[(68137, 'species', 'chlorocebus pygerythrus', ['vervet monkey']), (43522, 'genus', 'chlorocebus', ['savannah monkeys']), (846302, 'tribe', 'cercopithecini', ['guenons, vervet monkeys, and talapoins']), (479424, 'subfamily', 'cercopithecinae', ['cercopithecines']), (43443, 'family', 'cercopithecidae', ['old world monkeys']), (936369, 'parvorder', 'catarrhini', ['apes and old world monkeys']), (936377, 'infraorder', 'simiiformes', ['monkeys and apes']), (786045, 'suborder', 'haplorhini', ['monkeys, apes, and tarsiers']), (43367, 'order', 'primates', ['primates']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,primates,haplorhini,simiiformes,,cercopithecidae,cercopithecinae,cercopithecini,chlorocebus,chlorocebus pygerythrus,,
Snapshot Kruger,nyala,species,tragelaphus angasii,nyala,"[(42342, 'species', 'tragelaphus angasii', ['nyala']), (42337, 'genus', 'tragelaphus', ['spiral-horned antelopes']), (846305, 'tribe', 'tragelaphini', ['spiral-horned antelopes']), (568826, 'subfamily', 'bovinae', ['bovines']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,tragelaphini,tragelaphus,tragelaphus angasii,,
Snapshot Kruger,oribi,species,ourebia ourebi,oribi,"[(42380, 'species', 'ourebia ourebi', ['oribi']), (42379, 'genus', 'ourebia', []), (846306, 'tribe', 'antilopini', ['typical antelopes']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,antilopini,ourebia,ourebia ourebi,,
Snapshot Kruger,porcupine,species,hystrix africaeaustralis,cape porcupine,"[(44173, 'species', 'hystrix africaeaustralis', ['cape porcupine']), (44168, 'genus', 'hystrix', ['crested porcupines and allies']), (44167, 'family', 'hystricidae', ['old world porcupines']), (870767, 'infraorder', 'hystricognathi', ['hystricognaths']), (870765, 'suborder', 'hystricomorpha', ['ctenohystricans']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,hystricomorpha,hystricognathi,,hystricidae,,,hystrix,hystrix africaeaustralis,,
Snapshot Kruger,rabbitredrock,species,pronolagus randensis,red rock rabbit,"[(43159, 'species', 'pronolagus randensis', [""jameson's red rockhare""]), (43156, 'genus', 'pronolagus', ['red rockhares']), (43095, 'family', 'leporidae', ['hares and rabbits']), (43094, 'order', 'lagomorpha', ['lagomorphs']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,lagomorpha,,,,leporidae,,,pronolagus,pronolagus randensis,,
Snapshot Kruger,reedbuck,genus,redunca,reedbuck,"[(42303, 'genus', 'redunca', ['reedbucks']), (846366, 'tribe', 'reduncini', ['reduncines']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,reduncini,redunca,,,
Snapshot Kruger,rhinoceros,family,rhinocerotidae,rhinoceros,"[(43341, 'family', 'rhinocerotidae', ['rhinoceroses']), (43327, 'order', 'perissodactyla', ['odd-toed ungulates']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,,,,
Snapshot Kruger,roan,species,hippotragus equinus,roan,"[(42332, 'species', 'hippotragus equinus', ['roan antelope']), (42331, 'genus', 'hippotragus', []), (846296, 'tribe', 'hippotragini', ['horse antelopes']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,hippotragini,hippotragus,hippotragus equinus,,
Snapshot Kruger,serval,species,leptailurus serval,serval,"[(42025, 'species', 'leptailurus serval', ['serval']), (42024, 'genus', 'leptailurus', []), (846179, 'subfamily', 'felinae', ['small cats']), (41944, 'family', 'felidae', ['felids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,felinae,,leptailurus,leptailurus serval,,
Snapshot Kruger,steenbok,species,raphicerus campestris,steenbok,"[(42375, 'species', 'raphicerus campestris', ['steenbok']), (42373, 'genus', 'raphicerus', ['grysboks and steenboks']), (846306, 'tribe', 'antilopini', ['typical antelopes']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,antilopini,raphicerus,raphicerus campestris,,
